trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
5534012,17:11:00,17:11:00,140,6,0,0
5534012,17:16:00,17:16:00,188,7,0,0
5534012,17:19:00,17:19:00,138,8,0,0
5534012,17:22:00,17:22:00,137,9,0,0
5534012,17:25:00,17:25:00,136,10,0,0
5534012,17:29:00,17:29:00,134,11,0,0
5534012,17:32:00,17:32:00,133,12,0,0
5534012,17:36:00,17:36:00,131,13,0,0
5534012,17:39:00,17:39:00,129,14,0,0
5534012,17:42:00,17:42:00,128,15,0,0
5534012,17:45:00,17:45:00,127,16,0,0
5534012,17:51:00,17:51:00,124,17,0,0
5534012,17:58:00,17:58:00,116,18,0,0
5534012,18:04:00,18:04:00,114,19,0,0
5534012,18:27:00,18:27:00,56,20,1,0
5534012,18:38:00,18:38:00,4,21,1,0
5534012,18:50:00,18:50:00,1,22,0,0
5534014,17:28:00,17:28:00,151,1,0,0
5534014,17:33:00,17:33:00,149,2,0,0
5534014,17:38:00,17:38:00,190,3,0,0
5534014,17:45:00,17:45:00,145,4,0,0
5534014,17:51:00,17:51:00,143,5,0,0
5534014,17:57:00,17:57:00,140,6,0,0
5534014,18:02:00,18:02:00,188,7,0,0
5534014,18:05:00,18:05:00,138,8,0,0
5534014,18:13:00,18:13:00,134,9,0,0
5534014,18:18:00,18:18:00,131,10,0,0
5534014,18:22:00,18:22:00,128,11,0,0
5534014,18:28:00,18:28:00,124,12,0,0
5534014,18:35:00,18:35:00,116,13,0,0
5534014,19:10:00,19:10:00,4,14,1,0
5534014,19:21:00,19:21:00,1,15,0,0
5534016,17:47:00,17:47:00,151,1,0,0
5534016,17:52:00,17:52:00,149,2,0,0
5534016,17:57:00,17:57:00,190,3,0,0
5534016,18:04:00,18:04:00,145,4,0,0
5534016,18:10:00,18:10:00,143,5,0,0
5534016,18:16:00,18:16:00,140,6,0,0
5534016,18:21:00,18:21:00,188,7,0,0
5534016,18:24:00,18:24:00,138,8,0,0
5534016,18:27:00,18:27:00,137,9,0,0
5534016,18:30:00,18:30:00,136,10,0,0
5534016,18:34:00,18:34:00,134,11,0,0
5534016,18:37:00,18:37:00,133,12,0,0
5534016,18:41:00,18:41:00,131,13,0,0
5534016,18:44:00,18:44:00,129,14,0,0
5534016,18:47:00,18:47:00,128,15,0,0
5534016,18:50:00,18:50:00,127,16,0,0
5534016,18:56:00,18:56:00,124,17,0,0
5534016,19:27:00,19:27:00,56,18,1,0
5534016,19:38:00,19:38:00,4,19,1,0
5534016,19:49:00,19:49:00,1,20,0,0
5534019,18:53:00,18:53:00,149,1,0,0
5534019,18:58:00,18:58:00,190,2,0,0
5534019,19:05:00,19:05:00,145,3,0,0
5534019,19:11:00,19:11:00,143,4,0,0
5534019,19:17:00,19:17:00,140,5,0,0
5534019,19:22:00,19:22:00,188,6,0,0
5534019,19:25:00,19:25:00,138,7,0,0
5534019,19:28:00,19:28:00,137,8,0,0
5534019,19:31:00,19:31:00,136,9,0,0
5534019,19:35:00,19:35:00,134,10,0,0
5534019,19:38:00,19:38:00,133,11,0,0
5534019,19:42:00,19:42:00,131,12,0,0
5534019,19:45:00,19:45:00,129,13,0,0
5534019,19:48:00,19:48:00,128,14,0,0
5534019,19:51:00,19:51:00,127,15,0,0
5534019,19:57:00,19:57:00,124,16,0,0
5534019,20:38:00,20:38:00,4,17,1,0
5534019,20:49:00,20:49:00,1,18,0,0
5534022,19:55:00,19:55:00,149,1,0,0
5534022,20:00:00,20:00:00,190,2,0,0
5534022,20:07:00,20:07:00,145,3,0,0
5534022,20:13:00,20:13:00,143,4,0,0
5534022,20:19:00,20:19:00,140,5,0,0
5534022,20:24:00,20:24:00,188,6,0,0
5534022,20:27:00,20:27:00,138,7,0,0
5534022,20:30:00,20:30:00,137,8,0,0
5534022,20:33:00,20:33:00,136,9,0,0
5534022,20:37:00,20:37:00,134,10,0,0
5534022,20:40:00,20:40:00,133,11,0,0
5534022,20:44:00,20:44:00,131,12,0,0
5534022,20:47:00,20:47:00,129,13,0,0
5534022,20:50:00,20:50:00,128,14,0,0
5534022,20:53:00,20:53:00,127,15,0,0
5534022,20:59:00,20:59:00,124,16,0,0
5534022,21:30:00,21:30:00,56,17,1,0
5534022,21:41:00,21:41:00,4,18,1,0
5534022,21:52:00,21:52:00,1,19,0,0
5534025,20:48:00,20:48:00,149,1,0,0
5534025,20:53:00,20:53:00,190,2,0,0
5534025,21:00:00,21:00:00,145,3,0,0
5534025,21:06:00,21:06:00,143,4,0,0
5534025,21:12:00,21:12:00,140,5,0,0
5534025,21:17:00,21:17:00,188,6,0,0
5534025,21:20:00,21:20:00,138,7,0,0
5534025,21:23:00,21:23:00,137,8,0,0
5534025,21:26:00,21:26:00,136,9,0,0
5534025,21:30:00,21:30:00,134,10,0,0
5534025,21:33:00,21:33:00,133,11,0,0
5534025,21:37:00,21:37:00,131,12,0,0
5534025,21:40:00,21:40:00,129,13,0,0
5534025,21:43:00,21:43:00,128,14,0,0
5534025,21:46:00,21:46:00,127,15,0,0
5534025,21:52:00,21:52:00,124,16,0,0
5534025,22:33:00,22:33:00,4,17,1,0
5534025,22:44:00,22:44:00,1,18,0,0
5534026,21:45:00,21:45:00,149,1,0,0
5534026,21:50:00,21:50:00,190,2,0,0
5534026,21:57:00,21:57:00,145,3,0,0
5534026,22:03:00,22:03:00,143,4,0,0
5534026,22:09:00,22:09:00,140,5,0,0
5534026,22:14:00,22:14:00,188,6,0,0
5534026,22:17:00,22:17:00,138,7,0,0
5534026,22:20:00,22:20:00,137,8,0,0
5534026,22:23:00,22:23:00,136,9,0,0
5534026,22:27:00,22:27:00,134,10,0,0
5534026,22:30:00,22:30:00,133,11,0,0
5534026,22:34:00,22:34:00,131,12,0,0
5534026,22:37:00,22:37:00,129,13,0,0
5534026,22:40:00,22:40:00,128,14,0,0
5534026,22:43:00,22:43:00,127,15,0,0
5534026,22:49:00,22:49:00,124,16,0,0
5534026,23:30:00,23:30:00,4,17,1,0
5534026,23:41:00,23:41:00,1,18,0,0
5534028,23:35:00,23:35:00,149,1,0,0
5534028,23:40:00,23:40:00,190,2,0,0
5534028,23:47:00,23:47:00,145,3,0,0
5534028,23:53:00,23:53:00,143,4,0,0
5534028,23:59:00,23:59:00,140,5,0,0
5534028,24:04:00,24:04:00,188,6,0,0
5534028,24:07:00,24:07:00,138,7,0,0
5534028,24:10:00,24:10:00,137,8,0,0
5534028,24:13:00,24:13:00,136,9,0,0
5534028,24:17:00,24:17:00,134,10,0,0
5534028,24:20:00,24:20:00,133,11,0,0
5534028,24:24:00,24:24:00,131,12,0,0
5534028,24:27:00,24:27:00,129,13,0,0
5534028,24:30:00,24:30:00,128,14,0,0
5534028,24:33:00,24:33:00,127,15,0,0
5534028,24:39:00,24:39:00,124,16,0,0
5534028,25:20:00,25:20:00,4,17,1,0
5534028,25:31:00,25:31:00,1,18,0,0
5534030,06:09:00,06:09:00,149,1,0,0
5534030,06:14:00,06:14:00,190,2,0,0
5534030,06:31:00,06:31:00,140,3,0,0
5534030,07:00:00,07:00:00,124,4,0,0
5534036,05:31:00,05:31:00,157,1,0,0
5534036,05:36:00,05:36:00,155,2,0,0
5534036,05:40:00,05:40:00,154,3,0,0
5534036,05:43:00,05:43:00,153,4,0,0
5534036,05:48:00,05:48:00,124,5,0,0
5534036,05:50:00,05:50:00,121,6,0,0
5534036,05:52:00,05:52:00,120,7,0,0
5534036,05:55:00,05:55:00,118,8,0,0
5534036,05:58:00,05:58:00,116,9,0,0
5534036,06:02:00,06:02:00,115,10,0,0
5534036,06:05:00,06:05:00,114,11,0,0
5534036,06:35:00,06:35:00,4,12,1,0
5534036,06:45:00,06:45:00,1,13,0,0
5534039,06:20:00,06:20:00,157,1,0,0
5534039,06:25:00,06:25:00,155,2,0,0
5534039,06:29:00,06:29:00,154,3,0,0
5534039,06:32:00,06:32:00,153,4,0,0
5534039,06:37:00,06:37:00,124,5,0,0
5534039,07:17:00,07:17:00,4,6,1,0
5534039,07:28:00,07:28:00,1,7,0,0
5534045,07:12:00,07:12:00,157,1,0,0
5534045,07:17:00,07:17:00,155,2,0,0
5534045,07:21:00,07:21:00,154,3,0,0
5534045,07:25:00,07:25:00,153,4,0,0
5534045,07:30:00,07:30:00,124,5,0,0
5534045,08:11:00,08:11:00,4,6,1,0
5534045,08:24:00,08:24:00,1,7,0,0
5534049,07:32:00,07:32:00,157,1,0,0
5534049,07:37:00,07:37:00,155,2,0,0
5534049,07:41:00,07:41:00,154,3,0,0
5534049,07:45:00,07:45:00,153,4,0,0
5534049,08:44:00,08:44:00,1,5,0,0
5534051,07:57:00,07:57:00,157,1,0,0
5534051,08:02:00,08:02:00,155,2,0,0
5534051,08:06:00,08:06:00,154,3,0,0
5534051,08:10:00,08:10:00,153,4,0,0
5534051,08:15:00,08:15:00,124,5,0,0
5534051,08:56:00,08:56:00,4,6,1,0
5534051,09:09:00,09:09:00,1,7,0,0
5534055,08:52:00,08:52:00,157,1,0,0
5534055,08:57:00,08:57:00,155,2,0,0
5534055,09:01:00,09:01:00,154,3,0,0
5534055,09:04:00,09:04:00,153,4,0,0
5534055,09:10:00,09:10:00,124,5,0,0
5534055,09:12:00,09:12:00,121,6,0,0
5534055,09:14:00,09:14:00,120,7,0,0
5534055,09:17:00,09:17:00,118,8,0,0
5534055,09:20:00,09:20:00,116,9,0,0
5534055,09:24:00,09:24:00,115,10,0,0
5534055,09:27:00,09:27:00,114,11,0,0
5534055,09:31:00,09:31:00,112,12,0,0
5534055,10:00:00,10:00:00,4,13,1,0
5534055,10:11:00,10:11:00,1,14,0,0
5534056,09:35:00,09:35:00,157,1,0,0
5534056,09:40:00,09:40:00,155,2,0,0
5534056,09:44:00,09:44:00,154,3,0,0
5534056,09:47:00,09:47:00,153,4,0,0
5534056,09:52:00,09:52:00,124,5,0,0
5534059,10:26:00,10:26:00,157,1,0,0
5534059,10:31:00,10:31:00,155,2,0,0
5534059,10:35:00,10:35:00,154,3,0,0
5534059,10:38:00,10:38:00,153,4,0,0
5534059,10:43:00,10:43:00,124,5,0,0
5534061,11:26:00,11:26:00,157,1,0,0
5534061,11:31:00,11:31:00,155,2,0,0
5534061,11:35:00,11:35:00,154,3,0,0
5534061,11:38:00,11:38:00,153,4,0,0
5534061,11:43:00,11:43:00,124,5,0,0
5534063,12:26:00,12:26:00,157,1,0,0
5534063,12:31:00,12:31:00,155,2,0,0
5534063,12:35:00,12:35:00,154,3,0,0
5534063,12:38:00,12:38:00,153,4,0,0
5534063,12:43:00,12:43:00,124,5,0,0
5534065,13:26:00,13:26:00,157,1,0,0
5534065,13:31:00,13:31:00,155,2,0,0
5534065,13:35:00,13:35:00,154,3,0,0
5534065,13:38:00,13:38:00,153,4,0,0
5534065,13:43:00,13:43:00,124,5,0,0
5534066,14:26:00,14:26:00,157,1,0,0
5534066,14:31:00,14:31:00,155,2,0,0
5534066,14:35:00,14:35:00,154,3,0,0
5534066,14:38:00,14:38:00,153,4,0,0
5534066,14:43:00,14:43:00,124,5,0,0
5534069,15:26:00,15:26:00,157,1,0,0
5534069,15:31:00,15:31:00,155,2,0,0
5534069,15:35:00,15:35:00,154,3,0,0
5534069,15:38:00,15:38:00,153,4,0,0
5534069,15:43:00,15:43:00,124,5,0,0
5534071,16:26:00,16:26:00,157,1,0,0
5534071,16:31:00,16:31:00,155,2,0,0
5534071,16:35:00,16:35:00,154,3,0,0
5534071,16:38:00,16:38:00,153,4,0,0
5534071,16:44:00,16:44:00,124,5,0,0
5534071,16:51:00,16:51:00,116,6,0,0
5534071,16:55:00,16:55:00,115,7,0,0
5534071,16:58:00,16:58:00,114,8,0,0
5534071,17:07:00,17:07:00,108,9,0,0
5534071,17:11:00,17:11:00,105,10,0,0
5534071,17:21:00,17:21:00,56,11,1,0
5534071,17:32:00,17:32:00,4,12,1,0
5534071,17:45:00,17:45:00,1,13,0,0
5534072,17:15:00,17:15:00,157,1,0,0
5534072,17:20:00,17:20:00,155,2,0,0
5534072,17:24:00,17:24:00,154,3,0,0
5534072,17:27:00,17:27:00,153,4,0,0
5534072,17:32:00,17:32:00,124,5,0,0
5534072,17:39:00,17:39:00,116,6,0,0
5534072,17:43:00,17:43:00,115,7,0,0
5534072,17:46:00,17:46:00,114,8,0,0
5534072,17:56:00,17:56:00,108,9,0,0
5534072,18:00:00,18:00:00,105,10,0,0
5534072,18:10:00,18:10:00,56,11,1,0
5534072,18:21:00,18:21:00,4,12,1,0
5534072,18:34:00,18:34:00,1,13,0,0
5534077,19:25:00,19:25:00,157,1,0,0
5534077,19:30:00,19:30:00,155,2,0,0
5534077,19:34:00,19:34:00,154,3,0,0
5534077,19:37:00,19:37:00,153,4,0,0
5534077,19:42:00,19:42:00,124,5,0,0
5534078,20:10:00,20:10:00,157,1,0,0
5534078,20:15:00,20:15:00,155,2,0,0
5534078,20:19:00,20:19:00,154,3,0,0
5534078,20:22:00,20:22:00,153,4,0,0
5534078,20:28:00,20:28:00,124,5,0,0
5534082,21:26:00,21:26:00,157,1,0,0
5534082,21:31:00,21:31:00,155,2,0,0
5534082,21:35:00,21:35:00,154,3,0,0
5534082,21:38:00,21:38:00,153,4,0,0
5534082,21:43:00,21:43:00,124,5,0,0
5534083,22:26:00,22:26:00,157,1,0,0
5534083,22:31:00,22:31:00,155,2,0,0
5534083,22:35:00,22:35:00,154,3,0,0
5534083,22:38:00,22:38:00,153,4,0,0
5534083,22:43:00,22:43:00,124,5,0,0
5534085,23:26:00,23:26:00,157,1,0,0
5534085,23:31:00,23:31:00,155,2,0,0
5534085,23:35:00,23:35:00,154,3,0,0
5534085,23:38:00,23:38:00,153,4,0,0
5534085,23:43:00,23:43:00,124,5,0,0
5534087,05:32:00,05:32:00,165,1,0,0
5534087,05:37:00,05:37:00,164,2,0,0
5534087,05:45:00,05:45:00,163,3,0,0
5534087,05:53:00,05:53:00,162,4,0,0
5534087,06:00:00,06:00:00,161,5,0,0
5534087,06:04:00,06:04:00,160,6,0,0
5534087,06:10:00,06:10:00,158,7,0,0
5534087,06:26:00,06:26:00,131,8,0,0
5534087,06:29:00,06:29:00,129,9,0,0
5534087,06:33:00,06:33:00,128,10,0,0
5534087,06:37:00,06:37:00,127,11,0,0
5534087,06:44:00,06:44:00,124,12,0,0
5534087,07:26:00,07:26:00,4,13,1,0
5534087,07:38:00,07:38:00,1,14,0,0
5534089,06:16:00,06:16:00,165,1,0,0
5534089,06:21:00,06:21:00,164,2,0,0
5534089,06:29:00,06:29:00,163,3,0,0
5534089,06:37:00,06:37:00,162,4,0,0
5534089,06:44:00,06:44:00,161,5,0,0
5534089,06:48:00,06:48:00,160,6,0,0
5534089,06:54:00,06:54:00,158,7,0,0
5534089,07:10:00,07:10:00,131,8,0,0
5534089,07:21:00,07:21:00,124,9,0,0
5534089,08:15:00,08:15:00,1,10,0,0
5534091,06:48:00,06:48:00,165,1,0,0
5534091,06:53:00,06:53:00,164,2,0,0
5534091,07:01:00,07:01:00,163,3,0,0
5534091,07:09:00,07:09:00,162,4,0,0
5534091,07:16:00,07:16:00,161,5,0,0
5534091,07:20:00,07:20:00,160,6,0,0
5534091,07:26:00,07:26:00,158,7,0,0
5534091,07:42:00,07:42:00,131,8,0,0
5534091,07:53:00,07:53:00,124,9,0,0
5534091,08:34:00,08:34:00,4,10,1,0
5534091,08:47:00,08:47:00,1,11,0,0
5534092,07:26:00,07:26:00,165,1,0,0
5534092,07:31:00,07:31:00,164,2,0,0
5534092,07:38:00,07:38:00,163,3,0,0
5534092,07:45:00,07:45:00,162,4,0,0
5534092,07:51:00,07:51:00,161,5,0,0
5534092,07:55:00,07:55:00,160,6,0,0
5534092,08:00:00,08:00:00,158,7,0,0
5534092,08:14:00,08:14:00,131,8,0,0
5534092,08:27:00,08:27:00,124,9,0,0
5534094,07:54:00,07:54:00,165,1,0,0
5534094,07:59:00,07:59:00,164,2,0,0
5534094,08:06:00,08:06:00,163,3,0,0
5534094,08:14:00,08:14:00,162,4,0,0
5534094,08:20:00,08:20:00,161,5,0,0
5534094,08:24:00,08:24:00,160,6,0,0
5534094,08:30:00,08:30:00,158,7,0,0
5534094,08:44:00,08:44:00,131,8,0,0
5534094,08:47:00,08:47:00,129,9,0,0
5534094,08:51:00,08:51:00,128,10,0,0
5534094,08:55:00,08:55:00,127,11,0,0
5534094,09:02:00,09:02:00,124,12,0,0
5534094,09:44:00,09:44:00,4,13,1,0
5534094,09:55:00,09:55:00,1,14,0,0
5534097,10:11:00,10:11:00,165,1,0,0
5534097,10:16:00,10:16:00,164,2,0,0
5534097,10:23:00,10:23:00,163,3,0,0
5534097,10:30:00,10:30:00,162,4,0,0
5534097,10:36:00,10:36:00,161,5,0,0
5534097,10:40:00,10:40:00,160,6,0,0
5534097,10:45:00,10:45:00,158,7,0,0
5534097,11:00:00,11:00:00,131,8,0,0
5534099,12:39:00,12:39:00,165,1,0,0
5534099,12:44:00,12:44:00,164,2,0,0
5534099,12:51:00,12:51:00,163,3,0,0
5534099,12:58:00,12:58:00,162,4,0,0
5534099,13:04:00,13:04:00,161,5,0,0
5534099,13:08:00,13:08:00,160,6,0,0
5534099,13:13:00,13:13:00,158,7,0,0
5534099,13:28:00,13:28:00,131,8,0,0
5534101,15:16:00,15:16:00,165,1,0,0
5534101,15:21:00,15:21:00,164,2,0,0
5534101,15:28:00,15:28:00,163,3,0,0
5534101,15:35:00,15:35:00,162,4,0,0
5534101,15:41:00,15:41:00,161,5,0,0
5534101,15:45:00,15:45:00,160,6,0,0
5534101,15:50:00,15:50:00,158,7,0,0
5534101,16:05:00,16:05:00,131,8,0,0
5534103,17:15:00,17:15:00,165,1,0,0
5534103,17:20:00,17:20:00,164,2,0,0
5534103,17:27:00,17:27:00,163,3,0,0
5534103,17:34:00,17:34:00,162,4,0,0
5534103,17:40:00,17:40:00,161,5,0,0
5534103,17:46:00,17:46:00,160,6,0,0
5534103,17:52:00,17:52:00,158,7,0,0
5534103,18:10:00,18:10:00,131,8,0,0
5534106,21:20:00,21:20:00,165,1,0,0
5534106,21:25:00,21:25:00,164,2,0,0
5534106,21:32:00,21:32:00,163,3,0,0
5534106,21:43:00,21:43:00,162,4,0,0
5534106,21:49:00,21:49:00,161,5,0,0
5534106,21:53:00,21:53:00,160,6,0,0
5534106,21:58:00,21:58:00,158,7,0,0
5534106,22:16:00,22:16:00,131,8,0,0
5534107,22:34:00,22:34:00,165,1,0,0
5534107,22:39:00,22:39:00,164,2,0,0
5534107,22:46:00,22:46:00,163,3,0,0
5534107,22:53:00,22:53:00,162,4,0,0
5534107,22:59:00,22:59:00,161,5,0,0
5534107,23:03:00,23:03:00,160,6,0,0
5534107,23:08:00,23:08:00,158,7,0,0
5534107,23:23:00,23:23:00,131,8,0,0
5534111,05:52:00,05:52:00,172,1,0,0
5534111,06:01:00,06:01:00,171,2,0,0
5534111,06:08:00,06:08:00,170,3,0,0
5534111,06:13:00,06:13:00,169,4,0,0
5534111,06:19:00,06:19:00,168,5,0,0
5534111,06:24:00,06:24:00,167,6,0,0
5534111,06:49:00,06:49:00,140,7,0,0
5534111,07:17:00,07:17:00,124,8,0,0
5534114,06:38:00,06:38:00,172,1,0,0
5534114,06:47:00,06:47:00,171,2,0,0
5534114,06:54:00,06:54:00,170,3,0,0
5534114,06:59:00,06:59:00,169,4,0,0
5534114,07:05:00,07:05:00,168,5,0,0
5534114,07:10:00,07:10:00,167,6,0,0
5534114,07:28:00,07:28:00,143,7,1,0
5534114,07:36:00,07:36:00,140,8,0,0
5534116,09:08:00,09:08:00,172,1,0,0
5534116,09:17:00,09:17:00,171,2,0,0
5534116,09:23:00,09:23:00,170,3,0,0
5534116,09:28:00,09:28:00,169,4,0,0
5534116,09:34:00,09:34:00,168,5,0,0
5534116,09:39:00,09:39:00,167,6,0,0
5534116,10:03:00,10:03:00,140,7,0,0
5534117,12:08:00,12:08:00,172,1,0,0
5534117,12:17:00,12:17:00,171,2,0,0
5534117,12:23:00,12:23:00,170,3,0,0
5534117,12:28:00,12:28:00,169,4,0,0
5534117,12:34:00,12:34:00,168,5,0,0
5534117,12:39:00,12:39:00,167,6,0,0
5534117,13:03:00,13:03:00,140,7,0,0
5534118,14:50:00,14:50:00,172,1,0,0
5534118,14:58:00,14:58:00,171,2,0,0
5534118,15:04:00,15:04:00,170,3,0,0
5534118,15:09:00,15:09:00,169,4,0,0
5534118,15:15:00,15:15:00,168,5,0,0
5534118,15:19:00,15:19:00,167,6,0,0
5534118,15:42:00,15:42:00,140,7,0,0
5534120,16:53:00,16:53:00,172,1,0,0
5534120,17:02:00,17:02:00,171,2,0,0
5534120,17:08:00,17:08:00,170,3,0,0
5534120,17:13:00,17:13:00,169,4,0,0
5534120,17:19:00,17:19:00,168,5,0,0
5534120,17:24:00,17:24:00,167,6,0,0
5534120,17:48:00,17:48:00,140,7,0,0
5534122,19:18:00,19:18:00,172,1,0,0
5534122,19:27:00,19:27:00,171,2,0,0
5534122,19:33:00,19:33:00,170,3,0,0
5534122,19:38:00,19:38:00,169,4,0,0
5534122,19:44:00,19:44:00,168,5,0,0
5534122,19:49:00,19:49:00,167,6,0,0
5534122,20:13:00,20:13:00,140,7,0,0
5534123,21:58:00,21:58:00,172,1,0,0
5534123,22:07:00,22:07:00,171,2,0,0
5534123,22:13:00,22:13:00,170,3,0,0
5534123,22:18:00,22:18:00,169,4,0,0
5534123,22:24:00,22:24:00,168,5,0,0
5534123,22:29:00,22:29:00,167,6,0,0
5534123,22:53:00,22:53:00,140,7,0,0
5534274,05:42:00,05:42:00,76,1,0,0
5534274,05:45:00,05:45:00,74,2,0,0
5534274,05:48:00,05:48:00,72,3,0,0
5534274,05:51:00,05:51:00,71,4,0,0
5534274,05:54:00,05:54:00,68,5,0,0
5534274,05:56:00,05:56:00,66,6,0,0
5534274,05:58:00,05:58:00,65,7,0,0
5534274,06:00:00,06:00:00,64,8,0,0
5534274,06:03:00,06:03:00,62,9,0,0
5534274,06:05:00,06:05:00,61,10,0,0
5534274,06:07:00,06:07:00,59,11,0,0
5534274,06:09:00,06:09:00,58,12,0,0
5534274,06:11:00,06:11:00,57,13,0,0
5534274,06:14:00,06:14:00,56,14,0,0
5534274,06:24:00,06:24:00,4,15,1,0
5534274,06:34:00,06:34:00,1,16,0,0
5534275,06:06:00,06:06:00,76,1,0,0
5534275,06:09:00,06:09:00,74,2,0,0
5534275,06:12:00,06:12:00,72,3,0,0
5534275,06:15:00,06:15:00,71,4,0,0
5534275,06:18:00,06:18:00,68,5,0,0
5534275,06:20:00,06:20:00,66,6,0,0
5534275,06:22:00,06:22:00,65,7,0,0
5534275,06:24:00,06:24:00,64,8,0,0
5534275,06:27:00,06:27:00,62,9,0,0
5534275,06:29:00,06:29:00,61,10,0,0
5534275,06:31:00,06:31:00,59,11,0,0
5534275,06:33:00,06:33:00,58,12,0,0
5534275,06:35:00,06:35:00,57,13,0,0
5534275,06:38:00,06:38:00,56,14,0,0
5534275,06:48:00,06:48:00,4,15,1,0
5534275,06:58:00,06:58:00,1,16,0,0
5534277,06:39:00,06:39:00,68,1,0,0
5534277,06:41:00,06:41:00,66,2,0,0
5534277,06:43:00,06:43:00,65,3,0,0
5534277,06:45:00,06:45:00,64,4,0,0
5534277,06:48:00,06:48:00,62,5,0,0
5534277,06:50:00,06:50:00,61,6,0,0
5534277,06:52:00,06:52:00,59,7,0,0
5534277,06:54:00,06:54:00,58,8,0,0
5534277,07:07:00,07:07:00,4,9,1,0
5534277,07:18:00,07:18:00,1,10,0,0
5534279,06:50:00,06:50:00,68,1,0,0
5534279,06:52:00,06:52:00,66,2,0,0
5534279,06:54:00,06:54:00,65,3,0,0
5534279,06:57:00,06:57:00,64,4,0,0
5534279,07:00:00,07:00:00,62,5,0,0
5534279,07:18:00,07:18:00,4,6,1,0
5534279,07:29:00,07:29:00,1,7,0,0
5534280,06:44:00,06:44:00,76,1,0,0
5534280,06:47:00,06:47:00,74,2,0,0
5534280,06:50:00,06:50:00,72,3,0,0
5534280,06:53:00,06:53:00,71,4,0,0
5534280,06:57:00,06:57:00,68,5,0,0
5534280,06:59:00,06:59:00,66,6,0,0
5534280,07:01:00,07:01:00,65,7,0,0
5534280,07:04:00,07:04:00,64,8,0,0
5534280,07:07:00,07:07:00,62,9,0,0
5534280,07:09:00,07:09:00,61,10,0,0
5534280,07:11:00,07:11:00,59,11,0,0
5534280,07:14:00,07:14:00,58,12,0,0
5534280,07:16:00,07:16:00,57,13,0,0
5534280,07:19:00,07:19:00,56,14,0,0
5534280,07:30:00,07:30:00,4,15,1,0
5534280,07:43:00,07:43:00,1,16,0,0
5534281,07:20:00,07:20:00,68,1,0,0
5534281,07:22:00,07:22:00,66,2,0,0
5534281,07:24:00,07:24:00,65,3,0,0
5534281,07:27:00,07:27:00,64,4,0,0
5534281,07:30:00,07:30:00,62,5,0,0
5534281,07:48:00,07:48:00,4,6,1,0
5534281,08:01:00,08:01:00,1,7,0,0
5534282,07:11:00,07:11:00,76,1,0,0
5534282,07:14:00,07:14:00,74,2,0,0
5534282,07:17:00,07:17:00,72,3,0,0
5534282,07:20:00,07:20:00,71,4,0,0
5534282,07:24:00,07:24:00,68,5,0,0
5534282,07:26:00,07:26:00,66,6,0,0
5534282,07:29:00,07:29:00,65,7,0,0
5534282,07:31:00,07:31:00,64,8,0,0
5534282,07:34:00,07:34:00,62,9,0,0
5534282,07:36:00,07:36:00,61,10,0,0
5534282,07:38:00,07:38:00,59,11,0,0
5534282,07:41:00,07:41:00,58,12,0,0
5534282,07:43:00,07:43:00,57,13,0,0
5534282,07:46:00,07:46:00,56,14,0,0
5534282,07:58:00,07:58:00,4,15,1,0
5534282,08:11:00,08:11:00,1,16,0,0
5534283,08:03:00,08:03:00,62,1,0,0
5534283,08:05:00,08:05:00,61,2,0,0
5534283,08:07:00,08:07:00,59,3,0,0
5534283,08:10:00,08:10:00,58,4,0,0
5534283,08:12:00,08:12:00,57,5,0,0
5534283,08:15:00,08:15:00,56,6,0,0
5534283,08:40:00,08:40:00,1,7,0,0
5534284,08:12:00,08:12:00,68,1,0,0
5534284,08:14:00,08:14:00,66,2,0,0
5534284,08:17:00,08:17:00,65,3,0,0
5534284,08:20:00,08:20:00,64,4,0,0
5534284,08:40:00,08:40:00,4,5,1,0
5534284,08:53:00,08:53:00,1,6,0,0
5534285,08:09:00,08:09:00,76,1,0,0
5534285,08:12:00,08:12:00,74,2,0,0
5534285,08:15:00,08:15:00,72,3,0,0
5534285,08:18:00,08:18:00,71,4,0,0
5534285,08:22:00,08:22:00,68,5,0,0
5534285,08:24:00,08:24:00,66,6,0,0
5534285,08:27:00,08:27:00,65,7,0,0
5534285,08:29:00,08:29:00,64,8,0,0
5534285,08:32:00,08:32:00,62,9,0,0
5534285,08:34:00,08:34:00,61,10,0,0
5534285,08:36:00,08:36:00,59,11,0,0
5534285,08:39:00,08:39:00,58,12,0,0
5534285,08:41:00,08:41:00,57,13,0,0
5534285,08:43:00,08:43:00,56,14,0,0
5534285,08:54:00,08:54:00,4,15,1,0
5534285,09:07:00,09:07:00,1,16,0,0
5534286,08:38:00,08:38:00,68,1,0,0
5534286,08:40:00,08:40:00,66,2,0,0
5534286,08:43:00,08:43:00,65,3,0,0
5534286,08:45:00,08:45:00,64,4,0,0
5534286,08:48:00,08:48:00,62,5,0,0
5534286,09:19:00,09:19:00,1,6,0,0
5534287,08:57:00,08:57:00,68,1,0,0
5534287,08:59:00,08:59:00,66,2,0,0
5534287,09:01:00,09:01:00,65,3,0,0
5534287,09:03:00,09:03:00,64,4,0,0
5534287,09:06:00,09:06:00,62,5,0,0
5534287,09:08:00,09:08:00,61,6,0,0
5534287,09:10:00,09:10:00,59,7,0,0
5534287,09:13:00,09:13:00,58,8,0,0
