5527979,438,438,131,1,0,0
5527979,441,441,129,2,0,0
5527979,445,445,128,3,0,0
5527979,448,448,127,4,0,0
5527979,454,454,124,5,0,0
5527979,508,508,1,6,0,0
5527980,467,467,131,1,0,0
5527980,470,470,129,2,0,0
5527980,474,474,128,3,0,0
5527980,477,477,127,4,0,0
5527980,483,483,124,5,0,0
5527980,524,524,4,6,1,0
5527980,537,537,1,7,0,0
5527981,458,458,188,1,0,0
5527981,462,462,138,2,0,0
5527981,465,465,137,3,0,0
5527981,468,468,136,4,0,0
5527981,472,472,134,5,0,0
5527981,475,475,133,6,0,0
5527981,479,479,131,7,0,0
5527981,490,490,124,8,0,0
5527981,531,531,4,9,1,0
5527981,544,544,1,10,0,0
5527982,502,502,131,1,0,0
5527982,505,505,129,2,0,0
5527982,508,508,128,3,0,0
5527982,511,511,127,4,0,0
5527982,517,517,124,5,0,0
5527982,524,524,116,6,0,0
5527982,559,559,4,7,1,0
5527982,571,571,1,8,0,0
5527984,579,579,131,1,0,0
5527984,582,582,129,2,0,0
5527984,585,585,128,3,0,0
5527984,588,588,127,4,0,0
5527984,594,594,124,5,0,0
5527984,596,596,121,6,0,0
5527984,598,598,120,7,0,0
5527984,601,601,118,8,0,0
5527984,604,604,116,9,0,0
5527984,639,639,4,10,1,0
5527984,650,650,1,11,0,0
5527985,570,570,140,1,0,0
5527985,575,575,188,2,0,0
5527985,578,578,138,3,0,0
5527985,581,581,137,4,0,0
5527985,584,584,136,5,0,0
5527985,588,588,134,6,0,0
5527985,591,591,133,7,0,0
5527985,595,595,131,8,0,0
5527985,605,605,124,9,0,0
5527985,645,645,4,10,1,0
5527985,656,656,1,11,0,0
5527990,952,952,124,1,0,0
5527990,959,959,116,2,0,0
5527990,963,963,115,3,0,0
5527990,966,966,114,4,0,0
5527990,976,976,108,5,0,0
5527990,980,980,105,6,0,0
5527990,990,990,56,7,1,0
5527990,1001,1001,4,8,1,0
5527990,1012,1012,1,9,0,0
5527991,986,986,124,1,0,0
